,eventid,iyear,imonth,iday,extended,country_txt,region_txt,provstate,city,latitude,longitude,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,guncertain1,individual,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,ishostkid
3052,197505300001,1975,5,30,0,France,Western Europe,Seine-Maritime,Le Havre,49.49437,0.107929,1,1,1,0.0,0.0,1,0,Assassination,Business,Multinational Corporation,,Volkswagen Concessionaire (Rue Hesueur),Germany,Baader-Meinhof Group,0.0,0,0.0,,,0.0,,,0.0
3053,197505310001,1975,5,31,0,Lebanon,Middle East & North Africa,Beirut,Beirut,33.888523,35.503513,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Multinational Corporation,,ITT Office,United States,Arab Communist Organization,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3054,197505310002,1975,5,31,0,Spain,Western Europe,Seville,Sevilla,37.38264,-5.996295,1,1,1,-9.0,0.0,1,0,Facility/Infrastructure Attack,Government (Diplomatic),Embassy/Consulate,,U.S. Corsulate,United States,Unknown,0.0,0,,,,,,,0.0
3055,197505310003,1975,5,31,0,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,,Litton Business Systems,United States,Revolutionary Patriotic Anti-Fascist Front (FRAP),0.0,0,,,,,,,0.0
3056,197505310004,1975,5,31,0,United States,North America,Washington,Olympia,47.039225,-122.891429,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,,State Corrections Office,United States,George Jackson Brigade,0.0,0,0.0,,,0.0,,,0.0
3057,197505310005,1975,5,31,0,Ireland,Western Europe,Louth,Dundalk,53.993847,-6.396594,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Terrorist,IRA,"Eamon Molloy, 22, Catholic, IRA member",Northern Ireland,Irish Republican Army (IRA),0.0,0,1.0,,,,,,1.0
3058,197506000001,1975,6,0,0,Spain,Western Europe,Barcelona,Barcelona,41.400635,2.150913,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,,Labor Tribunal,Spain,Unknown,0.0,0,0.0,,,0.0,,,0.0
3059,197506000002,1975,6,0,0,Spain,Western Europe,Valencia,Valencia,39.470239,-0.376805,1,1,1,-9.0,0.0,1,0,Facility/Infrastructure Attack,Government (General),Government Building/Facility/Office,,government building,Spain,Unknown,0.0,0,0.0,,,0.0,,,0.0
3060,197506000003,1975,6,0,0,France,Western Europe,Pyrenees-Atlantiques,Biarritz,43.483152,-1.558626,1,1,1,0.0,0.0,1,0,Armed Assault,Business,Restaurant/Bar/Caf�,,"Restaurant restaurant owned by Joaquin Echave, brother of ETA Leader",France,Anti-Terrorism ETA (ATE),0.0,0,0.0,,,0.0,,,0.0
3061,197506010001,1975,6,1,0,United Kingdom,Western Europe,Northern Ireland,Garrison,54.418875,-8.088046,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Margaret Kilfedder, 61, Protestant",Northern Ireland,Irish Republican Army (IRA),0.0,0,1.0,,,,,,0.0
3062,197506030001,1975,6,3,0,Italy,Western Europe,Lazio,Rome,41.890961,12.490069,1,1,1,-9.0,0.0,1,0,Bombing/Explosion,Business,Multinational Corporation,,ITT Subsidiary,United States,Unknown,0.0,0,0.0,,,0.0,,,0.0
3063,197506030002,1975,6,3,0,Italy,Western Europe,Lazio,Rome,41.890961,12.490069,1,1,1,-9.0,0.0,1,0,Facility/Infrastructure Attack,Business,Multinational Corporation,,Goodyear Tire and Rubber Storage Area,United States,Unknown,0.0,0,0.0,,,0.0,,,0.0
3064,197506030003,1975,6,3,0,Italy,Western Europe,Lazio,Rome,41.890961,12.490069,1,1,1,-9.0,0.0,1,0,Bombing/Explosion,Business,Bank/Commerce,,Bank of America and Italy,United States,Unknown,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3065,197506030004,1975,6,3,0,United Kingdom,Western Europe,Northern Ireland,Killen,54.673252,-7.627484,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"David Thompson, 34; Alfred Doyle, 24 and John Presha, 30, Protestants",Northern Ireland,Irish Republican Army (IRA),0.0,0,3.0,,,,,,0.0
3066,197506040001,1975,6,4,0,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Journalists & Media,Newspaper Journalist/Staff/Facility,,newspaper office,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),0.0,0,0.0,,,0.0,,,0.0
3067,197506050001,1975,6,5,0,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Business,Retail/Grocery/Bakery,,SEAT car dealer,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),0.0,0,0.0,,,0.0,,,0.0
3068,197506050002,1975,6,5,0,France,Western Europe,Paris,Paris,48.856644,2.34233,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Labor Union Related,,"Committee for Solidarity with Spain, on Rue St. Jacques",France,Nationalist Intervention Group,0.0,0,0.0,,,0.0,,,0.0
3069,197506050003,1975,6,5,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,1,1.0,0.0,1,0,Assassination,Terrorists/Non-State Militia,Terrorist,Irish National Liberation Army,"Brendam McNamee, 22, Catholic",Northern Ireland,Official Irish Republican Army (OIRA),0.0,0,1.0,,,,,,0.0
3070,197506060001,1975,6,6,0,Spain,Western Europe,Unknown,Unknown,,,1,1,1,0.0,0.0,1,0,Assassination,Police,Police Security Forces/Officers,Barcelona Police,"Ouidio Diaz Lopez, policeman (corporal)",Spain,Basque Fatherland and Freedom (ETA),0.0,0,1.0,,,0.0,,,0.0
3071,197506060002,1975,6,6,0,Spain,Western Europe,Barcelona,Barcelona,41.400635,2.150913,1,1,1,0.0,0.0,1,0,Armed Assault,Business,Bank/Commerce,,bank,Spain,Basque Fatherland and Freedom (ETA),0.0,0,0.0,,,0.0,,,0.0
3072,197506080001,1975,6,8,0,Peru,South America,Lima,Lima,-11.967368,-76.978462,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",,U.S Ambassador's Residence,United States,Movement of the Revolutionary Left (MIR) (Peru),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,197506080002,1975,6,8,0,United States,North America,California,San Francisco,37.755363,-122.443352,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Labor Union Related,Wilbert Popeye Jackson,Head of United Prisoners Union,United States,Tribal Thumb,0.0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3074,197506100001,1975,6,10,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,1,1.0,0.0,1,0,Assassination,Terrorists/Non-State Militia,Terrorist,Ulster Volunteer Force,"Roy Suitters, 39, Protestant",Northern Ireland,Irish Republican Army (IRA),0.0,0,1.0,,,,,,0.0
3075,197506100002,1975,6,10,0,Ireland,Western Europe,Cork,Gurranabraher,51.903347,-8.48825,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Named Civilian,Saor Eire,"Larry White, 25",Ireland,Official Irish Republican Army (OIRA),0.0,0,1.0,,,,,,0.0
3076,197506100003,1975,6,10,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Kenneth Conway, 20, Protestant",Northern Ireland,Irish Republican Army (IRA),0.0,0,1.0,,,,,,0.0
3077,197506120001,1975,6,12,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Terrorists/Non-State Militia,Terrorist,Ulster Volunteer Force,"James McGregor, 28 and Thomas Chapman, 28, Protestants, terrorists",Northern Ireland,Ulster Volunteer Force (UVF),0.0,0,2.0,,2.0,,,,0.0
3078,197506130001,1975,6,13,0,Kenya,Sub-Saharan Africa,Nairobi,Nairobi,-1.28518,36.821107,1,1,1,-9.0,0.0,1,0,Bombing/Explosion,Business,Hotel/Resort,,Panafric Hotel,Kenya,Unknown,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3079,197506130002,1975,6,13,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,-9.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Michelle O'Connor, 3, Catholic",Northern Ireland,Protestant extremists,0.0,0,1.0,,,,,,0.0
3080,197506140001,1975,6,14,0,Iran,Middle East & North Africa,Razavi Khorasan,Mashhad,36.32396,59.556959,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,,U.S. Information Center,United States,Mujahedin-e Khalq (MEK),0.0,0,0.0,,,0.0,,,0.0
3081,197506140002,1975,6,14,0,United States,North America,Illinois,Chicago,41.842602,-87.681229,1,1,1,0.0,1.0,0,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Federal Building,federal building,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
3082,197506140003,1975,6,14,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Margaret O'Neill, 56, Catholic",Northern Ireland,Ulster Freedom Fighters (UFF),0.0,0,1.0,,,,,,0.0
3083,197506140004,1975,6,14,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,-9.0,0.0,1,0,Assassination,Police,Police Security Forces/Officers,Security man,"Joseph Branagh, 35, Protestant",Northern Ireland,Irish Republican Extremists,0.0,0,1.0,,,,,,0.0
3084,197506140005,1975,6,14,0,United States,North America,Illinois,Chicago,41.842602,-87.681229,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Business,Bank/Commerce,,First National Bank,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,0,0.0,,,0.0,,,0.0
3085,197506140006,1975,6,14,0,United States,North America,Illinois,Chicago,41.842602,-87.681229,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Business,Bank/Commerce,United American Bank,United American Bank in the United Insurance Building,United States,Fuerzas Armadas de Liberacion Nacional (FALN),0.0,0,0.0,0.0,0.0,3.0,3.0,3.0,
3086,197506150001,1975,6,15,0,France,Western Europe,Paris,Paris,48.856644,2.34233,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Journalists & Media,Other (including online news agencies),,Ebro Publisher (left wing),France,Nationalist Intervention Group,0.0,0,0.0,,,0.0,,,0.0
3087,197506150002,1975,6,15,0,Iran,Middle East & North Africa,Razavi Khorasan,Mashhad,36.32396,59.556959,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,,Iran U.S. Cultural Center,Iran,Mujahedin-e Khalq (MEK),0.0,0,,,,,,,0.0
3088,197506150003,1975,6,15,0,Spain,Western Europe,Pontevedra,Vigo,42.231356,-8.712447,1,1,1,0.0,0.0,1,0,Armed Assault,Police,"Police Building (headquarters, station, school)",,Police Station,Spain,Basque Fatherland and Freedom (ETA),0.0,0,0.0,,,0.0,,,0.0
3089,197506150004,1975,6,15,0,Philippines,Southeast Asia,Metropolitian Manila,Manila,14.596051,120.978666,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Airports & Aircraft,Aircraft (not at an airport),,Phillipine Airlines BAC-111,Philippines,Unknown,0.0,0,1.0,,,45.0,,,0.0
3090,197506160001,1975,6,16,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Bank/Commerce,,"Banco De Ponce Branch, Rockefeller Center",United States,"Weather Underground, Weathermen",0.0,0,0.0,,,0.0,,,0.0
3091,197506160002,1975,6,16,0,Guatemala,Central America & Caribbean,Guatemala,Guatemala city,14.622869,-90.529068,1,1,1,-9.0,0.0,1,0,Armed Assault,Government (Diplomatic),Embassy/Consulate,,US Embassy,United States,Unknown,0.0,0,0.0,,,0.0,,,0.0
3092,197506160003,1975,6,16,0,United States,North America,Puerto Rico,San Juan,18.386932,-66.061127,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Puerto Rico telephone authority,"Church and Tower Corporation, a firm subcontracted by the government-owned telephone company installations",Puerto Rico,Fuerzas Armadas de Liberacion Nacional (FALN),1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
3093,197506190001,1975,6,19,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Religion Identified,,"Francis Bradley, 16, Catholic",Northern Ireland,Protestant Action Group,0.0,0,1.0,,,,,,0.0
3094,197506200001,1975,6,20,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Anthony Molloy, 18, Catholic",Northern Ireland,Protestant extremists,0.0,0,1.0,,,,,,0.0
3095,197506200002,1975,6,20,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Hugh Duffy, 30, Catholic",Northern Ireland,Ulster Freedom Fighters (UFF),0.0,0,1.0,,,,,,0.0
3096,197506220001,1975,6,22,0,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,1,0,1.0,0.0,1,0,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,,HQ First Military Region,Argentina,Montoneros (Argentina),0.0,0,,,,,,,0.0
3097,197506220002,1975,6,22,0,United Kingdom,Western Europe,Northern Ireland,Antrim,54.713382,-6.216761,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Hugh Brankin, 32, Catholic",Northern Ireland,Protestant extremists,0.0,0,1.0,,,,,,0.0
3098,197506220003,1975,6,22,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Thomas Irvine, 23 and Alan Raymond, 23, Protestants",Northern Ireland,Irish Republican Army (IRA),0.0,0,2.0,,,,,,0.0
3099,197506220004,1975,6,22,0,Ireland,Western Europe,Kildare,Sallins,53.252173,-6.665464,1,1,1,0.0,0.0,1,0,Armed Assault,Private Citizens & Property,Named Civilian,,"Christopher Phelan, 48",Ireland,Ulster Volunteer Force (UVF),0.0,0,1.0,,,,,,0.0
3100,197506230001,1975,6,23,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (Diplomatic),,,Yugoslav Misson to the U.N.,Yugoslavia,Croatian Nationalists,0.0,0,0.0,,,0.0,,,0.0
3101,197506240001,1975,6,24,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Alan Ralph, 25, Protestant",Northern Ireland,Irish Republican Extremists,0.0,0,1.0,,,,,,0.0
3102,197506270001,1975,6,27,0,United States,North America,California,Alameda,37.774422,-122.275475,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,,Federal Center,United States,New World Liberation Front (NWLF),0.0,0,0.0,,,0.0,,,0.0
3103,197506270002,1975,6,27,0,United States,North America,South Dakota,Keystone,43.878581,-103.45906,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Mount Rushmore,Visitors Center of Mount Rushmore,United States,American Indian Movement,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,197506280001,1975,6,28,0,Spain,Western Europe,Unknown,Unknown,,,1,1,1,0.0,0.0,1,0,Armed Assault,Transportation,Train/Train Tracks/Trolley,,Lyons-Barcelona Express Train,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),0.0,0,,,,,,,0.0
3105,197506280002,1975,6,28,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"Patrick Rolston, 16, Catholic",Northern Ireland,Ulster Volunteer Force (UVF),0.0,0,1.0,,,,,,0.0
3106,197506290001,1975,6,29,1,Lebanon,Middle East & North Africa,Beirut,Beirut,33.888523,35.503513,1,1,0,1.0,0.0,1,0,Hostage Taking (Kidnapping),Military,"Military Personnel (soldiers, troops, officers, forces)",U.S. Army,"Colonel Ernest R. Morgan, Colonel",United States,Popular Front for the Liberation of Palestine (PFLP),0.0,0,0.0,,,0.0,,,1.0
3107,197507000001,1975,7,0,0,Argentina,South America,Tucuman,San Miguel de Tucuman,-26.808285,-65.21759,1,1,0,1.0,0.0,1,0,Bombing/Explosion,Military,,,Hercules Troop Carrier Aircraft,Argentina,Ejercito Revolucionaria del Pueblo (ERP) (Argentina),0.0,0,0.0,,,0.0,,,0.0
3108,197507000002,1975,7,0,0,Venezuela,South America,Caracas,Caracas,10.482834,-66.962128,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,,,Residence of banker,Venezuela,Red Flag (Venezuela),0.0,0,0.0,,,0.0,,,0.0
3109,197507000003,1975,7,0,0,Venezuela,South America,Caracas,Caracas,10.482834,-66.962128,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Government (General),Judge/Attorney/Court,,"Residence Martin Perez Guevara, President of Supreme Court",Venezuela,Red Flag (Venezuela),0.0,0,0.0,,,0.0,,,0.0
3110,197507020001,1975,7,2,0,United States,North America,Tennessee,Chattanooga,35.04644,-85.309464,1,1,1,1.0,0.0,1,0,Armed Assault,Private Citizens & Property,Religion Identified,black Muslims,"four black Muslims, including 2 children; Deborah McClure, Ahmad Majied, and children Tanya and Tammy Lee",United States,Unknown,0.0,0,0.0,0.0,0.0,4.0,4.0,0.0,
3111,197507030001,1975,7,3,0,Iran,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,1,1,1,0.0,0.0,1,0,Assassination,Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",US,"unk, employee of US Consulate",Iran,Mujahedin-e Khalq (MEK),0.0,0,1.0,,,0.0,,,0.0
3112,197507050001,1975,7,5,0,Spain,Western Europe,Gipuzcoa,Deba,43.295562,-2.353894,1,1,1,0.0,0.0,1,0,Assassination,Transportation,Bus (excluding tourists),Bus Company,"Carlos Arguimberri Alorriaga, bus driver",Spain,Basque Fatherland and Freedom (ETA),0.0,0,1.0,,,0.0,,,0.0
3113,197507050002,1975,7,5,0,West Germany (FRG),Western Europe,Baden-Wurttemberg,Karlsruhe,49.008085,8.403756,1,1,1,-9.0,0.0,1,0,Facility/Infrastructure Attack,Government (General),Judge/Attorney/Court,,District Court Building,Germany,Unknown,0.0,0,0.0,,,0.0,,,0.0
3114,197507070001,1975,7,7,0,United Kingdom,Western Europe,Northern Ireland,Lurgan,54.463367,-6.328597,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Police,Police Security Forces/Officers,Royal Ulster Constabulary,"Andrew Johnston, 26, Protestant",Northern Ireland,Irish Republican Army (IRA),0.0,0,1.0,,,,,,0.0
3115,197507100001,1975,7,10,0,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,1,1,1,0.0,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Madrid police,"unk, policeman",Spain,First of October Antifascist Resistance Group (GRAPO),0.0,0,1.0,,,0.0,,,0.0
3116,197507100002,1975,7,10,0,Spain,Western Europe,Barcelona,Barcelona,41.400635,2.150913,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Business,Bank/Commerce,,bank,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),0.0,0,,,,,,,0.0
3117,197507120001,1975,7,12,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"James Carberry, 20, Protestant",Northern Ireland,Irish Republican Army (IRA),0.0,0,1.0,,,,,,0.0
3118,197507130001,1975,7,13,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,0,1,1.0,0.0,1,0,Assassination,Terrorists/Non-State Militia,Terrorist,Ulster Defence Association,"Denis Berry, 21, Protestant",Northern Ireland,Ulster Volunteer Force (UVF),0.0,0,1.0,,,,,,0.0
3119,197507140001,1975,7,14,0,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,1,1,1,0.0,0.0,1,0,Assassination,Police,Police Security Forces/Officers,Madrid police,"Lucio Rodriguez Martin, policeman",Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),0.0,0,1.0,,,0.0,,,0.0
3120,197507140002,1975,7,14,1,Ethiopia,Sub-Saharan Africa,Maekel,Asmara,15.333513,38.933652,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Business,Industrial/Textiles/Factory,Collins International service co.,employees,United States,Eritrean Liberation Front,0.0,0,0.0,,,0.0,,,1.0
3121,197507140003,1975,7,14,0,United States,North America,Ohio,Cleveland,41.479561,-81.675461,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,,Revolutionary Black Guard HQ,United States,Unknown,0.0,0,0.0,,,0.0,,,0.0
3122,197507150001,1975,7,15,0,United States,North America,California,Los Angeles,34.097866,-118.407379,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,,Mexican Consulate,Mexico,Cuban Action,0.0,0,0.0,,,4.0,,,0.0
3123,197507160001,1975,7,16,0,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,1,1,0.0,0.0,0,0,Assassination,Government (General),"Government Personnel (excluding police, military)",Argentina Government,"Luder, President of Senate",Argentina,Montoneros (Argentina),0.0,0,0.0,,,1.0,,,0.0
3124,197507170001,1975,7,17,0,United Kingdom,Western Europe,Northern Ireland,Forkhill,54.081638,-6.448779,1,1,0,1.0,0.0,1,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,Four soldiers,Great Britain,Irish Republican Army (IRA),0.0,0,4.0,,,,,,0.0
3125,197507180001,1975,7,18,0,Spain,Western Europe,Barcelona,Barcelona,41.400635,2.150913,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Police,"Police Building (headquarters, station, school)",,police station,Spain,Revolutionary Patriotic Anti-Fascist Front (FRAP),0.0,0,,,,,,,0.0
